,reviews,sentiment
9911,주성치의 개그 + 장민의 미모 + 탄탄한 구성 + 푼수 오맹달,1
9912,공감하기 힘든 스토리..치사한 헐리우드식 울궈먹기..,0
9913,실화소재빼면 딱히 그 이상은 없다,0
9914,김민준 캐스팅은 좀 아니었나 싶기도 했습니다. 갠적으로 좀 밋밋하고 예상되는 스토리가 흠..김수로의 과도한 메시지 남용도 보기 거슬렸습니다.,0
9915,이영화 톰크로즈의 완벽연기 잘짜여진 스토리 심심하지 않네요 짱입니다,1
9916,개판..ㅡㅡ..보지마시길 시간낭비,0
9917,포르노는 말빨이다.,1
9918,역시 싸이코는 싸이코다ㅋㅋㅋ,0
9919,왜 이래? 아마추어 같이~,0
9920,정말 재밌다!!♥♥♥♥,1
9921,딴건 모르겠고 여검사 오연아 찢어죽이고 싶었다.. 아우.. 지금 생각해도 치가 떨리네,1
9922,"B급, 안무섭고, 안스릴하고, 빨리감아보길 잘한영화",0
9923,진짜 유치해서 못 봐주겟네,0
9924,진짜재미없던데...이렇게들보는눈이없으시나,0
9925,원래 별 3개 주려했지만 무분별하게 10점 준넘들때문에 1점,0
9926,모냐 이거? 제대로 된 한 컷 구경하기가 힘든 거의 최악의 험난한 영화,0
9927,걍 굿,1
9928,이런 좋은소재를가지고 이런쓰레기영화를 만들다니 대단하다,0
9929,누구나 한번쯤은 가져보았을 생각..,1
9930,이게 8점대??,0
9931,박재정 윤소이의 아름답고 착한영화. 이런좋은영화를 더 많은 사람들이 봤음 합니다.!,1
9932,전두환이가 독재정권으로 국민들 탄압하고 무고한 광주시민들을 살해하도록 지시한건 자알 알겠는데 영화가 너무 재미없어.. 글구 강풀 이 양반 전라도 사람인게벼.. 무조건 민주당 편이네.. 지역감정 조장하지맙시다 작가양반. 당신도 공인이요.,0
9933,"아주 오래 전에. 팀버튼을 처음 알게 된 어느 겨울.. 그러니까 20년 정도 전에 처음. 이 영화의 원작이 되는 실사 영화를 본 기억이 난다. 원작에 익살스러운 코미디와 가슴 따뜻한 스토리를, 팀버튼만의 색채로 유쾌하게 잘 담아낸 영화. 추천!",1
9934,재미없어...진짜.,0
9935,진부한 졸작 삼류 드라마보다 못한 스토리 이감독꺼는 앞으로 블랙리스트,0
9936,"아싸, 5점대 진입 성공!!!",0
9937,좋구만 ♡,1
9938,저들은 10년이 아닌 6개월 후에 꼭 다시 재회했으면...아일 오브 스카이...,1
9939,왜 한국에는 이런 산뜻한 가족영화가 없는가 울고짜고하는 진부한 래파토리는 이제신물난다,1
9940,재밋다,1
9941,BEST최민식님 연기진짜 진짜사이코인주알음;;,1
9942,기분 좋아지는 드라마. 하하하 소리내서 웃게 만드는,1
9943,캐릭터를 발로 만들어왔나?전혀 관객을 고려하지 않은 캐릭터디자인부터가 최악이다.,0
9944,한국영화 회피의 한 이유를 제공하다.,0
9945,예전에 재밌게 봤던 영화.,1
9946,기대이상기대이상기대이상,1
9947,셋이 살게되서 마마 죽이나부다 ㅎㅎ솔직히 지금심정으로서는 오창석 중도하차가 중요한게 아니라 셋이 같이산다는 설정이 최악이자 정말 쉽고 아무생각없이 쓴거같네요 쯪쯔,0
9948,이런 폐륜 영화가 웃기다고? 1점도 아깝다,0
9949,와나와오오로오오재미없어,0
9950,여자친구랑 극장에서 봤던기억이남는다.... 단둘이서만 극장에서 본 이유가 있었다.,0
9951,야동이라도 보고 찍어라 작품성도 모르겠고 야동만도 못한 -_-,0
9952,여행이라는 소재를 가장 분위기 있게 다루는 감독...,1
9953,스타일참좋다~~ 에스프레소가 땡기는군~~,1
9954,중국 오랜만에 건졌넹 가울개봉이넹 그때보면 색다른맛이있을듯 싶넹..,1
9955,뭐야 18 영화 내용이 중간에서 끝나노.. 남자2명 한테 강간 당하고 끝 졸 어이없네 18,0
9956,만화가 훨씬 재밌다 마지막에 너무 못 만든거 같음 걍 만화책이나 애니로 보시길 추천,0
9957,정말 다시 보고 싶은 영화. 언젠가 내 앞에 저런 요정이 나타날줄 알았는데...,1
9958,웃음박에안나온닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
9959,쒰더.............................뭥미...........,0
9960,공짜로 봐도 시간 아까운 삼류. 요즘 이런 졸작들이 너무 많아지고 있다. 그것도 개봉 이라는 허울 아래.. 여배우 스키니진의 빵빵한 엉덩이만 기억나,0
9961,"REC1, 2는 제목 그대로 카메라로 녹화하는 1인칭 시점으로 나오지만 3는 아에 컨셉자체를 팔아먹고 피식도 안할만큼 재미없는 개그만 계속 나오고 뜬금없이 여주는 무슨 데드라이징 주인공마냥 하이힐 신고 하이킥에 전기톱에 좀비무쌍하고 엔딩은 개똥망고어물",0
9962,여운이 어마어마하게 남네요,1
9963,토미 리 존스에게 모든 걸 의지한 영화.,0
9964,"난 진짜남잔데.... 폭력적인 동영상 축구동영상 좋아하고 힙합좋아하는 나름 상남자라고 생각했는데 왜 귀여니 소설,영화만 보고나면 설레고 질질짜는지ㅅㅂ... 친구들한테 추천도못하겠어 덕후소리들을까봐.. 근데나도모르게 설레네",1
9965,그냥 이정도여서 다행인영화. 아프기보단 건강해진 영화,1
9966,미숙누님 포스에 반의반의반의반도 안되는구나,0
9967,누가 뭐래든 포켓몬스터는 최고니깐 :),1
9968,웃기지는 않았지만 아버지가 딸에 대한 사랑을 느낄수 있었다.,0
9969,"초반까지는 집중이잘되었는데, 설득력이나 현실성이 떨어지고전달하려는 메세지도 알수없고, 주인공의심정에이해가안간다.",0
9970,이것땜에 담날얼마나 졸리던지!,1
9971,정유미에 완전 감정이입 ㅋㅋ 확 다가오는 영화는 아니지만 여운이 긴~ 영화^^,1
9972,비밀을 내가 안봐서 비슷한건 모르겠고.. 그냥.. 태양은가득히 너무재밌어요!! 전개도 빨라서 완전 흥미진진ㅋㅋㅋ 특히 윤계상씨 연기가 쩌네요,1
9973,내용 콘스탄틴 뱃김.엑소시스트 명장면 뱃김(오마주라 하기엔 개허접).특수분장 1980년대 초반 수준...cg는 울트라맨 보다 후짐.연기는 영어 못하는 사람이 봐도 발연기느낌. 한 화면에 3명이상 잘안나옴.(총출연진이20명 될까 싶음) 개봉영화인게 신기,0
9974,대작이네/...,0
9975,"한동안,전혀 주목받지 못하다가,영화가 터진 이후에,갑자기 재평가받는 영화.",0
9976,이렇게 재미없는 애니는 처음 ..역사왜곡 한 애니라는데 나는 너무 재미없어서 십분보고 껏다 지루하고 잠오네,0
9977,"몇몇 외국영화 따라한듯하나 웃음이 실종되었고, 인물,스토리에 전혀 빠져들 수 없음.",0
9978,왜 티비로는 안함?ㅡㅡ,0
9979,정말 어떤 내용이길래 이런 40자평인지 슬슬 궁금해진다.ㅋ,0
9980,요즘에 보기에는 상당히 지루한 진부한 스릴러. 원초적 본능을 뛰어 넘기에도 힘든 영화. 비추. 막판에 급하게 끼워 넣은 듯한 반전까지.,0
9981,킬링타임용으로 굿굿,1
9982,전재밌게보고있슴다 연기자분들화이팅,1
9983,망국의 일본 영화 이렇게 만들기도 힘들다 혹시나해서 보았는데 건지는게 없다,0
9984,태현이형땜에 참고 보려했으나 도저히 재미없어 보지를 못하겠다. 정말 유치짬뽕,0
9985,잼있음ㅋㅋ서기짱멋있음,1
9986,재탕은 이제그만. 점점 신비감이 덜어지는 조로의 한계..,0
9987,뭐이런 더러운영화가 다있냐..,0
9988,송강호 성기노출 잘봤습니다,1
9989,영화를 봤다. 우리 할머니 할아버지를 생각해봤다. 민망해서 죽는줄알았다.,0
9990,비슷한내용의 영화도 있었던거 같은데...,0
9991,절대고수 모나리자,1
9992,5분은 재밌었으니 별2개,0
9993,1점은 아니고 한 6점 정도 주고 싶은데 평점이 너무 높아서 1점 줌. 영화가 의외로 지루하고 반전도 그다지. 그냥 평범한 영화다.,0
9994,"정말 재개봉 한다면 무조건 가서 봅니다. 3D도 정말 보고 싶고, 이 아름다움과 스릴을 영화관에서 즐기지 못한 게 가장 아쉬워요ㅠㅠ♥ 정말 감사하고 앞으로도 좋은 영화 기대해봅니다.☆",1
9995,곰티비로 무료로 봤기때문에 5점주려고했는데 1 한국 공포영화의 특징인 깜놀시키려 하는장면 안깜놀 2 재미없슴 안무서움 3 몰입도있슴 그러나 감흥 없슴 세가지로 삼점감점 애가 박민영 발잡는장면에서 포기 시간낭비로1점더깍음,0
9996,이딴걸드라마라고썼냐 수습할수없으면걍친자녀아니면되고 간단하네 얼굴을바꿨으면 결말이라도잘정리하던가 가족땜에 밥먹을때할수없이보는데 토나올것같아서밥도못먹는다 볼때마다 오프닝이며대사며 하나하나유치하고어이가없어서웃는다ㅋㅋㅋㅋ제~발빨리끝나고 더이상이딴드라마쓰지마라,0
9997,왠지 김연아 크면 에리카처럼 될것같음.,1
9998,솔직히 굿 ㅋㅋㅋㅋ 넘버11씨는 살아남길 바랬는데 2번째극장판 어서 나오길,1
9999,그냥보다나옴 노답 핵노잼,0
10000,최고의 2d영화가 아닌가싶으다....!,1
10001,카리스마작렬~역대퍼니셔시리즈1.2.3中가장좋은액션수작!!,1
10002,음..별로다..정말로....,0
10003,"하....정말 말이 안나오는 영화. 내용, 연출, 카메라, 연기까지 뭐 하나 제대로 맘에드는 부분이 없다. 완전 B급 영화 느낌. '본'이라는 타이틀을 달고 엔딩음악을 틀어주기에 너무나도 부족한 영화. 본시리즈 팬으로서 정말 맘에 안드는 영화였다.",0
10004,"액션보다는 드라마....누미라파스, 콜린패럴의 감정연기가 정말 굳인 영화",1
10005,잔잔한 감동을 불러 일으키는 영화... 그래 아직 늦지 않았다~!!,1
10006,아 정말 이런 힐링영화를 상영하는 영화관이 한 두곳밖에 없다는게 정말 안타깝고 대한민국의 영화시장이 얼마나 협소하고 단순하며 풋내나는지 알거같다.,1
10007,넘 잼따,1
10008,어디 지방대 연극영화학부 졸업작품이라고 하면 수긍갈만한 작품 ㅋㅋ,0
10009,턱도 없는 신격화. 베를린영화제서 완전 무시.,0
10010,탐욕과 균형에 대한 많은 생각이 들게 만드는 영화.,1
10011,힙합음악을 좋아하고 그들을 꿈꾸는 사람 입장으로서슬프기도하고 재미도 있다 공감대도 있고마지막에 차에서 랩할때 도로를 보니U턴하라는게 보이는데 참 씁쓸하다,1
10012,사람마다 끌리는 영화가 있나보다.,1
10013,현존하는 최고의 로맨틱코미디 라 생각 합니다ㅋㅋ,1
10014,그래픽똥이네용그래픽이참ㅋㅋㅋㅋㅋ영화발로만드나,0
10015,국산영화봅시다 다세포봐요 국산물산장려운동,0
10016,정말 이렇게밖에 못만드나? 편집이라도 좀 잘하지.,0
10017,내 인생에 최악의 영화를 꼽으라면 이 영화가 단연 베스트5위 안에 거뜬히 드니깐,0
10018,1번째 볼때는 뭐 이런조잡한 영화가. 2번째 복슴때는 역시 테츠야 감독이구나 감탄이,1
10019,적절하다,1
10020,장난하는것도아니고 박시환이 뭐가 잘했다고 인기가 실력인가ㅡㅡ팬분들도 다른 사람에 입장을 생각하고존중해야지 왜자기들이좋아하는사람이라고 남들한테 그딴식으로애기하는거예요ㅋㅋ실력으루 승부하는거지 지들은하지도 못할거면서 송희진디스까고잇어ㅋㅋ,0
10021,"추천하고 싶은 사랑영화, 복잡한 사랑..두 배우의 연기, 연출력으로 더 돋보였습니다.",1
10022,사실감넘치고 처절하고 거침없는 맨몸스피드 액션의 끝판 이표현으로도 부족한것같다,1
10023,역시 가족영화는 이런게 딱이에요,1
10024,1에 비해 조금 실망스러웠습니다,0
10025,생각 없이 액션을 좋아한다면 굿 ㅋㅋㅋㅋ,1
10026,생난리. 생쇼.,0
10027,자 이제 공포를 보여주세요 !,0
10028,성우란 직업이 왜있냐?,0
10029,"강렬한 내용, 강렬한 이미지.",1
10030,재밋는데 뭔가 벤제마닮음,1
10031,지 맞춤법이나 맞추고 이야기하쇼 ㅋㅋ 평점 10점 미개수준 ㅋㅋㅋ,0
10032,잼있네여 ㅎㅎ 꽃놓고 가요~~,0
10033,졸작,0
10034,GTA영화버전인줄ㄷㄷ미쿡 뒷골목 양아치들의 온갖범죄 총망라~한국 중2병들은 걍 순둥이임~ㅎㄷㄷ,1
10035,돈내고봣는데 보다보다 못봐줘서 꺼버렷다 진짜 .................................,0
10036,장률의 또 하나의 걸작!,1
10037,아........,0
10038,잠시 동심의 세계로 날 데려다 준 영화..,1
10039,"이 다큐를 보는내내 소름이 돋았다. 정조대왕의 위대함에, 정조대왕의 암살위기에, 수원화성 제작과정에, 한강에 다리없던 시절 배다리 만드는 과정등을 보면서~~~예전에 봤던 '정조암살 미스테리 8일' 이 생각났다. 엄청 감동받았었는데...",1
10040,최근에 봤는데..색감도 너무 이쁘고..다 아는내용이지만 그래도 좋네요~,1
10041,고사2보다 나으나이 영화의 문제점은 무섭다기보다 잔인한것이고 사실 그리 잔인한것도 아니라 차라리 잔인하게 만들거면 19세 이용가 급으로 만들었어야 했다. 스토리도 진부하고 더 깊게 파고들었어야했다. 이영화에서 칭찬받을만한 유일한 요소는 브금.,0
10042,조선의 3대 암군 고종이랑 지 외척들로 세도정치 하다가 나라말아먹은 민비년 추켜세우는 영화 ㅋㅋ 그런영화 좋다고 국뽕 거하게 한사발 하는 놈들 수준 ㅋㅋㅋ 그 와중에 부카니스탄 옹호까지 ㅋㅋ,0
10043,넘어둡고지루하다.감독자신의의도를잘표현해내지못했다.가족영화로는비추천.,0
10044,상당히지루하다... 정신없다 특히 맥라이언이.. 보다가 껐다.,0
10045,영화해설보고 이렇게 실망한건 처음이네요 ^^,1
10046,그냥 심각합니다 글고 보아 왜 나오는건지...,0
10047,하..결말이아쉽네요,1
10048,1점,0
10049,이상우 감독의 상상력의 끝이 궁굼하다 그의 차기작 제목은 과연?,1
10050,말도 안되는 스토리네.. 펭귄들이 춤추는거 보고 사람들이 생선 잡는것을 멈춘다는게...,0
10051,대형극장에서 단체로 지루해했던 기억이 난다. 정말 헐크를 이렇게 못만들수도 있든 사실에 놀람.이거에 비하면 인크레더블 헐크는 명작임,0
10052,0점은 없냐? 갑자기 한강가고싶어지네..,0
10053,재밋어요 이걸 왜 이제봤나 싶음,1
10054,크리스챤 슬레이터를 청춘스타 반열에 올려놓은 풋풋한 영화,1
10055,고생 또고생 개고생 끝나지않는 고생길의 연속에서 부성애를 강조한 영화--- 허나 그열정적은부성애하나로 영화의 지루함과 뒤떨어진 연출력까지 커버하긴 버거워보인다 원작이 어떤대작이던간에 영화로서만 보자면 한숨나오는 영화다,0
10056,대단한 작품이긴한데. 연출이 좀 루즈해서 3시간30분이 힘드렀음,1
10057,진짜 옛날부터 스릴러를 좋아했는데 요새는 스릴러 드라마는 잘 없자나요 그래서 더 특별하고 기억에남는 드라마. 다시보고싶어도 찾아보고가 어렵네요..,1
10058,이 재밋는 시나리오로 이따위로 만들다니...,0
10059,표절,0
10060,짜증나...할말을 읿음...,0
10061,졸귀.ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ>.<,1
